X,citycode,yearweek,avg_tem,hw_days,avg_SO2,avg_NO2,avg_co,avg_O3,avg_PM10,week.Year,week.Month,gdp,soil.moisture,avg_PM2.5,NDVI,pop,pd,Cropland,Forest,Shrub,Grassland,Water,Ice,Barren,Impervious,Wetland,Cropland_per,Forest_per,Shrub_per,Grassland_per,Water_per,Ice_per,Barren_per,Impervious_per,Wetland_per
1100002013,110000,1100002013-28,24.31914559,2,12.701971,28.53358,56.5274211,129.01167,91.799633,2013,7,96132.4948,0.255997905,56.52742106,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-16,13.06245185,0,28.974713,42.818145,73.9884801,87.46082,131.827496,2013,4,96132.4948,0.17792109,73.98848008,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-46,1.586213785,0,45.416585,55.759607,67.5506416,44.0329,109.718074,2013,11,96132.4948,0.202988964,67.55064161,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002012-53,-12.19156236,0,54.747223,49.216859,62.2590603,50.3043,105.488907,2013,1,96132.4948,0.170744537,62.25906027,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-01,-8.217586404,0,74.944336,82.798441,122.7144157,42.46669,176.156852,2013,1,96132.4948,0.170744537,122.7144157,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-02,-5.546572146,0,73.39056,76.989739,125.6438811,43.60051,177.235076,2013,1,96132.4948,0.170744537,125.6438811,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-03,-6.226522914,0,70.03317,69.700658,120.2246951,52.58996,169.593385,2013,1,96132.4948,0.170744537,120.2246951,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-37,19.5969003,0,15.741215,39.531199,63.4872862,88.49317,103.210126,2013,9,96132.4948,0.240264594,63.48728616,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-21,21.69574708,0,20.881445,34.002299,60.6426132,123.31295,112.333092,2013,5,96132.4948,0.18616988,60.64261316,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-47,-1.10661947,0,33.384319,32.73005,32.5937191,52.41011,64.138038,2013,11,96132.4948,0.202988964,32.59371911,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
